DEPARTMENT|EMPLOYEE_ID|SALARY
D4|16413|5404$
D6|16414|9863$
D6|16415|11332$
D1|16416|7097$
D5|16417|8594$
D3|16418|9932$
D1|16419|6403$
D6|16420|10651$
D3|16421|9837$
D5|16422|6796$
D5|16423|11062$
D1|16424|4252$
D6|16425|12042$
D4|16426|5965$
D2|16427|12335$
D5|16428|5689$
D3|16429|8318$
D1|16430|8426$
D2|16431|6743$
D6|16432|10642$
D3|16433|14393$
D3|16434|6912$
D5|16435|11238$
D6|16436|14261$
D2|16437|6034$
D6|16438|11210$
D3|16439|11020$
D2|16440|4393$
D4|16441|9629$
D4|16442|14920$
D6|16443|5748$
D4|16444|9052$
D4|16445|12975$
D3|16446|14100$
D1|16447|11730$
D4|16448|5335$
D6|16449|14354$
D6|16450|14585$
D5|16451|12931$
D6|16452|13179$
D3|16453|12347$
D5|16454|8295$
D6|16455|7944$
D4|16456|12796$
D6|16457|9884$
D2|16458|8521$
D1|16459|4093$
D4|16460|10511$
D6|16461|12068$
D4|16462|11889$
D5|16463|4862$
D3|16464|7180$
D5|16465|12792$
D2|16466|13338$
D5|16467|4449$
D3|16468|10258$
D2|16469|9255$
D5|16470|5841$
D6|16471|12769$
D5|16472|10469$
D6|16473|5483$
D6|16474|6167$
D2|16475|8403$
D4|16476|14222$
D6|16477|7571$
D6|16478|8770$
D6|16479|11746$
D6|16480|7017$
D2|16481|8415$
D2|16482|5303$
D1|16483|10260$
D1|16484|12436$
D4|16485|10874$
D6|16486|11256$
D1|16487|12065$
D3|16488|14008$
D4|16489|11648$
D3|16490|12786$
D3|16491|11037$
D1|16492|13025$
D5|16493|13363$
D2|16494|9884$
D5|16495|10139$
D4|16496|4927$
D5|16497|5655$
D4|16498|11051$
D5|16499|4133$
D1|16500|13469$
D1|16501|4731$
D4|16502|11934$
D6|16503|14139$
D2|16504|9205$
D6|16505|6905$
D3|16506|8536$
D1|16507|12237$
D5|16508|9576$
D1|16509|13189$
D5|16510|4296$
D6|16511|12430$
D5|16512|5494$
D4|16513|10487$
D3|16514|12295$
D4|16515|6201$
D3|16516|13688$
D3|16517|8517$
D2|16518|12905$
D4|16519|4174$
D2|16520|4460$
D2|16521|11164$
D5|16522|8883$
D3|16523|6061$
D5|16524|7677$
D1|16525|9869$
D6|16526|7028$
D3|16527|10140$
D1|16528|13064$
D2|16529|7285$
D4|16530|5569$
D6|16531|11103$
D1|16532|11752$
D1|16533|6699$
D3|16534|9881$
D4|16535|14033$
D6|16536|13064$
D3|16537|13058$
D5|16538|11566$
D4|16539|11991$
D5|16540|12060$
D5|16541|14155$
D5|16542|7294$
D5|16543|8221$
D3|16544|7269$
D4|16545|9085$
D6|16546|10552$
D6|16547|7765$
D2|16548|7337$
D3|16549|9800$
D3|16550|12543$
D4|16551|13517$
D6|16552|7157$
D6|16553|7113$
D3|16554|5169$
D3|16555|11644$
D3|16556|10095$
D5|16557|12866$
D5|16558|12321$
D1|16559|14834$
D3|16560|12629$
D4|16561|5586$
D3|16562|7410$
D3|16563|12439$
D4|16564|9262$
D4|16565|10793$
D1|16566|6992$
D4|16567|14809$
D6|16568|9533$
D2|16569|6617$
D6|16570|5578$
D6|16571|11069$
D2|16572|9771$
D2|16573|5210$
D2|16574|11721$
D6|16575|4546$
D5|16576|6025$
D1|16577|13196$
D5|16578|4046$
D6|16579|7637$
D2|16580|5221$
D1|16581|14459$
D4|16582|13137$
D6|16583|4509$
D6|16584|13935$
D5|16585|13980$
D5|16586|7968$
D2|16587|7002$
D4|16588|13622$
D2|16589|6023$
D6|16590|7000$
D4|16591|9019$
D2|16592|11989$
D1|16593|10088$
D5|16594|9004$
D4|16595|5297$
D4|16596|11488$
D5|16597|7962$
D2|16598|12396$
D6|16599|9742$
D1|16600|13059$
D5|16601|6506$
D4|16602|6452$
D5|16603|14647$
D6|16604|6389$
D6|16605|13482$
D4|16606|10365$
D5|16607|9140$
D6|16608|14065$
D2|16609|8481$
D3|16610|9982$
D5|16611|4547$
D1|16612|6451$
D4|16613|5465$
D3|16614|8437$
D6|16615|10455$
D6|16616|9330$
D4|16617|6946$
D4|16618|6141$
D2|16619|11353$
D3|16620|4302$
D5|16621|4453$
D4|16622|5760$
D1|16623|10866$
D4|16624|5690$
D6|16625|10790$
D1|16626|4017$
D1|16627|4872$
D5|16628|5593$
D4|16629|12119$
D5|16630|12470$
D6|16631|11104$
D3|16632|12976$
D4|16633|12231$
D4|16634|13048$
D3|16635|4360$
D6|16636|8148$
D2|16637|5030$
D1|16638|14680$
D6|16639|4682$
D6|16640|11371$
D2|16641|6824$
D4|16642|8178$
D1|16643|10891$
D5|16644|8750$
D4|16645|4081$
D3|16646|5083$
D3|16647|5516$
D4|16648|8240$
D3|16649|6737$
D6|16650|7007$
D5|16651|4459$
D5|16652|12781$
D4|16653|6570$
D3|16654|5552$
D1|16655|12176$
D1|16656|5562$
D1|16657|9218$
D6|16658|12736$
D6|16659|14618$
D5|16660|9200$
D2|16661|13699$
D3|16662|14072$
D4|16663|6173$
D4|16664|12786$
D4|16665|6301$
D2|16666|13096$
D5|16667|12429$
D1|16668|8748$
D3|16669|11591$
D5|16670|9645$
D4|16671|7320$
D6|16672|14355$
D2|16673|6477$
D1|16674|10714$
D5|16675|5480$
D1|16676|13854$
D6|16677|7373$
D5|16678|8706$
D1|16679|10061$
D4|16680|7684$
D5|16681|4294$
D3|16682|10678$
D5|16683|9610$
D5|16684|6499$
D1|16685|10527$
D1|16686|4301$
D6|16687|6039$
D1|16688|12917$
D3|16689|14353$
D3|16690|6858$
D6|16691|12546$
D3|16692|7993$
D5|16693|10093$
D2|16694|6144$
D2|16695|13984$
D1|16696|13069$
D1|16697|6266$
D2|16698|7032$
D4|16699|8537$
D2|16700|8397$
D4|16701|8025$
D3|16702|13746$
D5|16703|6699$
D1|16704|4474$
D4|16705|11534$
D4|16706|6420$
D5|16707|4565$
D1|16708|6207$
D3|16709|7203$
D6|16710|7713$
D5|16711|14397$
D2|16712|9808$
D1|16713|12815$
D6|16714|9870$
D6|16715|4287$
D6|16716|9988$
D1|16717|4602$
D5|16718|11429$
D1|16719|4247$
D2|16720|12465$
D3|16721|13591$
D1|16722|8741$
D5|16723|14206$
D6|16724|11588$
D5|16725|5323$
D2|16726|9686$
D2|16727|10867$
D6|16728|7884$
D6|16729|10357$
D2|16730|13856$
D6|16731|7946$
D1|16732|13245$
D3|16733|10585$
D2|16734|11321$
D2|16735|7643$
D3|16736|5184$
D1|16737|11538$
D6|16738|5085$
D3|16739|10496$
D1|16740|5109$
D1|16741|14416$
D5|16742|9868$
D6|16743|13945$
D6|16744|7801$
D2|16745|9495$
D5|16746|10452$
D2|16747|5933$
D1|16748|10885$
D3|16749|9443$
D2|16750|10719$
D5|16751|4480$
D1|16752|13527$
D3|16753|13553$
D5|16754|13366$
D2|16755|12629$
D3|16756|6008$
D2|16757|7824$
D5|16758|4216$
D6|16759|7680$
D5|16760|11964$
D5|16761|13188$
D3|16762|10009$
D1|16763|5804$
D5|16764|7795$
D1|16765|7288$
D1|16766|7145$
D2|16767|13937$
D5|16768|9706$
D1|16769|13273$
D4|16770|5254$
D1|16771|8914$
D1|16772|9603$
D4|16773|12608$
D6|16774|14242$
D5|16775|9805$
D6|16776|7577$
D1|16777|5578$
D6|16778|11652$
D4|16779|10686$
D4|16780|10358$
D1|16781|12580$
D6|16782|14499$
D3|16783|9707$
D5|16784|4262$
D3|16785|9672$
D4|16786|13062$
D5|16787|4286$
D6|16788|9638$
D3|16789|12356$
D1|16790|7817$
D5|16791|5635$
D1|16792|12404$
D2|16793|12261$
D1|16794|7559$
D3|16795|11859$
D6|16796|9102$
D2|16797|5130$
D5|16798|12773$
D3|16799|5289$
D1|16800|14447$
D3|16801|11426$
D6|16802|9025$
D5|16803|5370$
D3|16804|10903$
D6|16805|6736$
D1|16806|7433$
D2|16807|7803$
D2|16808|14190$
D3|16809|11644$
D4|16810|8625$
D4|16811|5849$
D5|16812|4305$
D2|16813|10922$
D4|16814|5608$
D4|16815|12067$
D4|16816|10179$
D4|16817|11430$
D2|16818|8951$
D1|16819|9441$
D6|16820|13221$
D4|16821|9013$
D3|16822|11272$
D4|16823|5102$
D1|16824|9335$
D4|16825|11020$
D6|16826|13630$
D1|16827|4064$
D5|16828|4103$
D6|16829|5421$
D5|16830|12687$
D1|16831|11366$
D1|16832|4480$
D6|16833|12076$
D4|16834|10626$
D2|16835|10716$
D3|16836|5067$
D4|16837|6845$
D1|16838|14994$
D5|16839|9385$
D4|16840|6016$
D1|16841|10437$
D1|16842|5291$
D4|16843|14511$
D3|16844|7440$
D1|16845|7064$
D6|16846|9555$
D2|16847|9327$
D6|16848|9416$
D2|16849|8210$
D4|16850|12262$
D2|16851|10796$
D5|16852|11607$
D3|16853|9453$
D3|16854|12379$
D2|16855|13126$
D5|16856|7665$
D6|16857|7734$
D3|16858|11667$
D4|16859|12950$
D4|16860|13368$
D4|16861|14955$
D5|16862|11818$
D1|16863|8135$
D4|16864|5421$
D5|16865|10603$
D5|16866|6378$
D4|16867|10510$
D2|16868|6823$
D6|16869|5043$
D1|16870|14067$
D2|16871|13467$
D1|16872|10861$
D3|16873|7912$
D6|16874|4760$
D4|16875|5253$
D3|16876|13742$
D1|16877|9982$
D4|16878|11112$
D5|16879|12568$
D6|16880|13684$
D2|16881|14049$
D3|16882|8964$
D2|16883|10370$
D2|16884|8229$
D5|16885|12748$
D3|16886|9163$
D4|16887|11931$
D5|16888|13991$
D1|16889|14143$
D2|16890|10456$
D1|16891|12081$
D6|16892|4657$
D6|16893|6505$
D6|16894|10983$
D1|16895|11628$
D6|16896|4483$
D3|16897|8819$
D6|16898|10015$
D3|16899|4355$
D4|16900|12237$
D3|16901|9527$
D3|16902|9421$
D6|16903|8111$
D2|16904|4796$
D2|16905|5525$
D6|16906|10324$
D3|16907|14876$
D1|16908|5102$
D1|16909|10066$
D5|16910|12305$
D3|16911|13122$
D2|16912|9125$
D5|16913|6333$
D6|16914|4485$
D5|16915|8138$
D2|16916|7001$
D5|16917|11942$
D1|16918|12633$
D6|16919|7285$
D4|16920|8308$
D6|16921|9375$
D3|16922|10572$
D2|16923|7849$
D4|16924|9599$
D3|16925|5286$
D2|16926|9692$
D4|16927|6984$
D4|16928|4740$
D3|16929|11848$
D2|16930|14003$
D6|16931|14153$
D3|16932|12619$
D4|16933|7031$
D1|16934|9238$
D6|16935|10724$
D3|16936|12716$
D4|16937|13142$
D5|16938|8558$
D3|16939|13538$
D6|16940|6179$
D2|16941|5965$
D4|16942|9595$
D3|16943|14336$
D3|16944|7955$
D6|16945|13385$
D3|16946|14114$
D3|16947|11672$
D5|16948|11086$
D3|16949|8498$
D4|16950|14639$
D6|16951|11796$
D5|16952|7116$
D4|16953|4979$
D6|16954|6512$
D1|16955|5733$
D2|16956|14284$
D5|16957|11901$
D3|16958|8700$
D4|16959|13308$
D1|16960|14818$
D5|16961|11261$
D6|16962|13881$
D4|16963|11521$
D3|16964|10270$
D2|16965|13552$
D5|16966|11034$
D2|16967|13348$
D3|16968|7114$
D4|16969|11862$
D3|16970|5046$
D6|16971|9090$
D4|16972|4745$
D1|16973|12421$
D5|16974|5809$
D3|16975|9264$
D2|16976|9922$
D3|16977|6353$
D3|16978|13223$
D1|16979|6879$
D1|16980|10156$
D5|16981|6514$
D2|16982|9883$
D5|16983|9082$
D3|16984|14183$
D5|16985|8044$
D3|16986|5792$
D6|16987|13218$
D1|16988|14250$
D4|16989|7691$
D5|16990|5219$
D2|16991|11673$
D3|16992|7853$
D6|16993|4573$
D6|16994|5306$
D2|16995|11734$
D3|16996|11405$
D5|16997|4071$
D2|16998|8014$
D3|16999|7352$
D3|17000|5513$
D5|17001|8053$
D4|17002|5811$
D6|17003|12289$
D6|17004|5019$
D5|17005|5649$
D6|17006|10851$
D2|17007|11553$
D3|17008|7687$
D3|17009|8670$
D6|17010|6741$
D2|17011|13798$
D6|17012|12575$
D4|17013|13466$
D2|17014|7937$
D4|17015|4095$
D2|17016|6680$
D2|17017|12004$
D1|17018|13357$
D1|17019|12814$
D3|17020|5393$
D3|17021|13459$
D6|17022|5551$
D5|17023|8703$
D2|17024|8052$
D1|17025|12409$
D5|17026|7678$
D3|17027|12259$
D2|17028|4628$
D5|17029|13605$
D6|17030|9022$
D2|17031|7680$
D6|17032|13121$
D1|17033|6367$
D5|17034|13197$
D3|17035|12804$
D4|17036|9405$
D5|17037|4223$
D3|17038|10290$
D3|17039|11754$
D3|17040|8607$
D6|17041|11915$
D5|17042|10445$
D2|17043|13574$
D4|17044|11608$
D4|17045|6097$
D6|17046|12646$
D2|17047|8330$
D5|17048|13540$
D5|17049|11728$
D1|17050|12326$
D2|17051|14145$
D4|17052|7891$
D1|17053|10688$
D1|17054|8698$
D1|17055|11232$
D1|17056|5411$
D1|17057|5558$
D5|17058|10781$
D6|17059|7163$
D1|17060|11164$
D3|17061|6999$
D6|17062|13426$
D1|17063|6007$
D4|17064|4775$
D3|17065|11055$
D6|17066|4147$
D3|17067|13344$
D2|17068|9401$
D6|17069|7852$
D2|17070|7546$
D1|17071|12083$
D2|17072|11573$
D6|17073|9239$
D5|17074|7722$
D1|17075|6683$
D4|17076|9374$
D1|17077|11805$
D6|17078|10283$
D1|17079|8325$
D6|17080|4198$
D1|17081|5558$
D3|17082|11985$
D1|17083|7738$
D6|17084|12676$
D3|17085|9824$
D1|17086|7593$
D3|17087|12165$
D1|17088|8875$
D5|17089|4610$
D4|17090|14031$
D2|17091|9535$
D4|17092|6497$
D6|17093|10372$
D3|17094|4896$
D3|17095|13128$
D4|17096|14741$
D3|17097|13319$
D3|17098|13977$
D6|17099|13400$
D4|17100|11341$
D6|17101|12193$
D5|17102|6605$
D2|17103|14660$
D3|17104|8260$
D5|17105|12586$
D3|17106|11329$
D6|17107|10414$
D1|17108|7015$
D1|17109|14156$
D5|17110|11935$
D6|17111|14481$
D1|17112|12497$
D3|17113|6638$
D1|17114|4421$
D5|17115|5414$
D1|17116|11299$
D5|17117|11350$
D3|17118|5095$
D4|17119|12019$
D5|17120|8749$
D4|17121|7471$
D1|17122|5989$
D2|17123|14436$
D2|17124|7186$
D4|17125|14554$
D3|17126|12514$
D2|17127|13758$
D2|17128|11390$
D1|17129|12853$
D4|17130|5477$
D4|17131|13121$
D6|17132|4109$
D4|17133|11648$
D4|17134|8751$
D3|17135|12635$
D1|17136|5263$
D5|17137|8670$
D3|17138|10271$
D5|17139|5973$
D4|17140|13717$
D5|17141|5674$
D6|17142|7369$
D2|17143|14633$
D6|17144|13083$
D1|17145|11042$
D1|17146|5487$
D6|17147|14334$
D1|17148|8189$
D4|17149|11739$
D2|17150|7289$
D6|17151|12805$
D6|17152|8612$
D2|17153|10050$
D6|17154|11980$
D5|17155|4807$
D3|17156|12634$
D4|17157|8325$
D3|17158|5641$
D5|17159|12935$
D4|17160|14474$
D6|17161|14841$
D3|17162|14649$
D4|17163|11262$
D3|17164|12312$
D3|17165|7314$
D1|17166|12756$
D6|17167|6017$
D3|17168|11742$
D2|17169|9924$
D4|17170|5444$
D6|17171|6360$
D4|17172|5458$
D3|17173|13496$
D3|17174|9927$
D3|17175|13468$
D1|17176|4738$
D3|17177|11097$
D6|17178|8367$
D2|17179|10707$
D4|17180|6756$
D1|17181|10204$
D1|17182|7083$
D3|17183|6373$
D2|17184|5505$
D1|17185|7227$
D1|17186|10216$
D1|17187|10527$
D2|17188|4273$
D2|17189|14861$
D2|17190|11737$
D5|17191|7423$
D6|17192|6298$
D4|17193|9211$
D1|17194|14501$
D2|17195|5739$
D1|17196|9126$
D5|17197|14750$
D1|17198|8902$
D3|17199|12654$
D6|17200|14126$
D6|17201|5003$
D5|17202|13983$
D5|17203|5046$
D5|17204|11558$
D3|17205|4492$
D2|17206|6532$
D2|17207|8405$
D6|17208|9242$
D6|17209|11899$
D3|17210|13290$
D6|17211|12815$
D5|17212|13551$
D2|17213|7531$
D6|17214|4430$
D5|17215|7969$
D2|17216|10533$
D6|17217|14175$
D6|17218|4657$
D5|17219|9010$
D2|17220|10931$
D3|17221|13674$
D5|17222|12757$
D1|17223|6262$
D1|17224|8495$
D2|17225|10441$
D2|17226|12618$
D6|17227|12441$
D2|17228|13080$
D4|17229|10196$
D5|17230|13821$
D5|17231|11291$
D2|17232|5975$
D1|17233|12898$
D3|17234|14713$
D1|17235|12436$
D2|17236|13866$
D3|17237|14542$
D5|17238|11155$
D4|17239|7757$
D5|17240|8118$
D6|17241|4224$
D2|17242|5586$
D3|17243|5538$
D4|17244|8709$
D6|17245|9898$
D6|17246|13501$
D1|17247|9234$
D5|17248|5444$
D3|17249|10349$
D4|17250|12596$
D3|17251|14875$
D6|17252|14867$
D3|17253|8152$
D1|17254|6678$
D4|17255|11666$
D2|17256|11484$
D4|17257|14268$
D1|17258|12639$
D4|17259|6295$
D2|17260|4991$
D2|17261|10044$
D3|17262|10844$
D4|17263|4697$
D6|17264|8679$
D4|17265|11219$
D1|17266|4656$
D4|17267|9138$
D6|17268|14972$
D1|17269|9750$
D4|17270|14239$
D3|17271|10985$
D4|17272|12981$
D2|17273|11958$
D2|17274|11079$
D2|17275|12187$
D6|17276|7159$
D5|17277|12399$
D2|17278|6621$
D5|17279|13568$
D3|17280|13601$
D2|17281|11164$
D4|17282|4832$
D6|17283|5525$
D4|17284|7279$
D6|17285|11738$
D6|17286|7916$
D1|17287|12877$
D2|17288|5738$
D3|17289|7922$
D1|17290|12464$
D1|17291|12684$
D4|17292|7380$
D5|17293|5666$
D1|17294|6178$
D3|17295|11513$
D4|17296|9371$
D6|17297|10548$
D3|17298|11082$
D2|17299|11396$
D2|17300|10849$
D1|17301|12746$
D4|17302|10561$
D5|17303|8663$
D6|17304|8885$
D6|17305|9515$
D3|17306|8551$
D2|17307|11691$
D1|17308|10402$
D3|17309|8610$
D2|17310|9810$
D2|17311|8973$
D5|17312|13960$
D6|17313|6465$
D4|17314|11624$
D5|17315|4242$
D2|17316|10056$
D4|17317|9682$
D4|17318|6144$
D6|17319|10145$
D3|17320|7226$
D5|17321|11331$
D2|17322|6882$
D4|17323|8958$
D3|17324|7004$
D6|17325|8816$
D5|17326|8077$
D1|17327|6443$
D2|17328|4614$
D2|17329|9169$
D2|17330|5660$
D1|17331|10605$
D3|17332|12960$
D4|17333|9336$
D4|17334|7752$
D3|17335|8598$
D6|17336|9134$
D4|17337|12157$
D2|17338|4064$
D5|17339|13515$
D3|17340|9173$
D4|17341|14956$
D6|17342|9946$
D3|17343|13770$
D3|17344|6350$
D4|17345|10170$
D3|17346|5166$
D4|17347|12061$
D1|17348|6819$
D6|17349|10134$
D5|17350|9486$
D4|17351|11087$
D6|17352|6346$
D6|17353|9506$
D4|17354|9201$
D4|17355|12274$
D2|17356|7704$
D4|17357|8391$
D5|17358|11874$
D2|17359|10693$
D4|17360|5788$
D5|17361|6412$
D6|17362|8952$
D6|17363|14657$
D6|17364|9333$
D1|17365|11774$
D5|17366|13157$
D3|17367|6446$
D5|17368|9391$
D2|17369|12512$
D3|17370|8290$
D2|17371|8933$
D3|17372|4508$
D4|17373|13159$
D4|17374|13797$
D2|17375|8709$
D6|17376|8495$
D1|17377|4501$
D3|17378|5927$
D4|17379|11163$
D6|17380|4093$
D2|17381|14349$
D6|17382|5836$
D1|17383|9067$
D4|17384|4867$
D3|17385|14894$
D6|17386|8378$
D1|17387|14866$
D4|17388|6651$
D2|17389|4954$
D4|17390|8726$
D4|17391|6470$
D4|17392|8498$
D3|17393|9612$
D2|17394|13527$
D1|17395|10843$
D6|17396|6558$
D1|17397|9332$
D6|17398|8966$
D6|17399|9202$
D5|17400|7775$
D4|17401|12007$
D3|17402|8798$
D1|17403|11818$
D3|17404|4135$
D1|17405|6402$
D4|17406|11769$
D2|17407|6174$
D6|17408|6446$
D1|17409|13137$
D3|17410|13823$
D6|17411|4956$
D6|17412|5578$
D6|17413|6218$
D6|17414|13421$
D6|17415|14451$
D5|17416|10170$
D5|17417|11944$
D5|17418|14009$
D2|17419|6303$
D2|17420|6755$
D5|17421|5179$
D1|17422|12947$
D6|17423|5372$
D3|17424|5126$
D5|17425|5464$
D3|17426|14693$
D6|17427|9714$
D2|17428|11393$
D1|17429|5042$
D3|17430|12633$
D3|17431|8435$
D3|17432|6526$
D4|17433|11798$
D3|17434|12712$
D2|17435|6337$
D2|17436|13861$
D6|17437|8033$
D3|17438|7837$
D5|17439|9437$
D2|17440|8652$
D3|17441|4114$
D6|17442|10413$
D1|17443|14092$
D1|17444|4119$
D5|17445|12908$
D4|17446|5832$
D3|17447|9888$
D4|17448|8532$
D5|17449|14196$
D4|17450|12287$
D2|17451|13919$
D6|17452|6285$
D2|17453|12166$
D2|17454|8061$
D6|17455|7640$
D1|17456|10690$
D5|17457|4544$
D3|17458|11265$
D1|17459|10525$
D5|17460|13893$
D6|17461|13093$
D5|17462|4519$
D1|17463|5247$
D2|17464|10326$
D2|17465|8495$
D2|17466|13323$
D4|17467|6903$
D6|17468|14987$
D1|17469|14429$
D4|17470|7028$
D3|17471|4161$
D5|17472|9751$
D5|17473|6671$
D3|17474|9161$
D2|17475|8913$
D6|17476|7116$
D4|17477|4853$
D5|17478|12923$
D3|17479|6999$
D2|17480|8622$
D3|17481|10714$
D4|17482|5564$
D4|17483|11655$
D3|17484|7827$
D5|17485|5588$
D5|17486|11537$
D1|17487|7658$
D1|17488|5924$
D1|17489|12030$
D6|17490|10561$
D3|17491|8328$
D2|17492|5891$
D5|17493|4231$
D5|17494|12590$
D5|17495|8483$
D4|17496|6966$
D1|17497|4108$
D4|17498|8363$
D4|17499|11585$
D1|17500|11292$
D1|17501|13571$
D5|17502|7098$
D2|17503|5240$
D3|17504|11008$
D6|17505|11410$
D4|17506|4212$
D4|17507|14598$
D5|17508|14954$
D5|17509|6857$
D1|17510|13333$
D4|17511|14136$
D1|17512|4879$
D4|17513|10474$
D3|17514|8456$
D3|17515|7574$
D6|17516|12242$
D4|17517|8521$
D6|17518|9235$
D1|17519|7812$
D3|17520|9853$
D1|17521|7374$
D5|17522|12657$
D6|17523|7874$
D6|17524|14184$
D2|17525|4002$
D1|17526|9253$
D2|17527|11789$
D1|17528|13120$
D5|17529|9550$
D1|17530|4791$
D4|17531|5997$
D2|17532|4762$
D4|17533|9746$
D4|17534|13489$
D1|17535|11724$
D5|17536|5464$
D6|17537|5785$
D6|17538|6765$
D4|17539|12729$
D1|17540|9610$
D1|17541|13487$
D6|17542|13306$
D6|17543|12500$
D3|17544|11809$
D3|17545|4709$
D3|17546|8169$
D3|17547|8526$
D6|17548|7710$
D4|17549|5984$
D3|17550|9536$
D6|17551|6036$
D2|17552|14151$
D1|17553|10754$
D4|17554|6925$
D2|17555|6249$
D3|17556|4272$
D2|17557|12925$
D5|17558|11474$
D4|17559|10993$
D6|17560|12952$
D3|17561|11225$
D2|17562|14349$
D4|17563|13740$
D2|17564|4861$
D1|17565|10936$
D5|17566|5863$
D6|17567|12135$
D4|17568|6654$
D3|17569|12410$
D2|17570|5781$
D4|17571|8532$
D4|17572|14598$
D4|17573|12427$
D5|17574|4471$
D5|17575|8259$
D3|17576|12987$
D2|17577|11495$
D3|17578|14624$
D6|17579|14714$
D4|17580|9840$
D2|17581|11221$
D4|17582|10617$
D1|17583|7745$
D2|17584|8697$
D1|17585|7090$
D1|17586|10647$
D1|17587|11009$
D3|17588|14242$
D5|17589|7765$
D2|17590|7447$
D4|17591|13675$
D2|17592|12335$
D1|17593|13291$
D1|17594|4495$
D5|17595|12959$
D2|17596|11512$
D3|17597|12440$
D1|17598|10592$
D3|17599|4667$
D1|17600|6902$
D1|17601|12049$
D6|17602|13940$
D4|17603|13571$
D6|17604|14780$
D3|17605|7100$
D4|17606|8319$
D6|17607|8382$
D2|17608|11742$
D4|17609|9962$
D5|17610|13805$
D4|17611|12112$
D1|17612|8389$
D3|17613|9746$
D4|17614|13139$
D2|17615|5978$
D1|17616|12587$
D2|17617|9044$
D1|17618|8662$
D3|17619|5166$
D1|17620|4936$
D4|17621|8181$
D1|17622|4567$
D1|17623|10704$
D5|17624|9428$
D5|17625|5310$
D3|17626|12680$
D4|17627|8715$
D6|17628|9352$
D3|17629|14094$
D6|17630|5275$
D1|17631|8676$
D3|17632|13965$
D5|17633|5002$
D1|17634|13501$
D1|17635|11051$
D1|17636|6829$
D2|17637|11305$
D1|17638|9111$
D1|17639|6967$
D5|17640|4732$
D3|17641|13444$
D5|17642|5729$
D4|17643|12391$
D6|17644|10910$
D3|17645|7120$
D6|17646|7949$
D4|17647|4127$
D6|17648|12149$
D4|17649|10311$
D5|17650|5495$
D1|17651|6480$
D6|17652|4314$
D2|17653|7126$
D6|17654|9403$
D2|17655|13089$
D5|17656|6268$
D2|17657|13291$
D6|17658|4659$
D5|17659|6885$
D1|17660|7529$
D6|17661|14417$
D6|17662|5407$
D4|17663|9610$
D1|17664|7497$
D6|17665|12601$
D1|17666|11191$
D3|17667|13697$
D1|17668|8518$
D1|17669|13370$
D4|17670|5424$
D1|17671|8067$
D1|17672|12476$
D5|17673|5869$
D3|17674|7583$
D1|17675|10286$
D4|17676|12327$
D3|17677|12058$
D3|17678|12178$
D2|17679|8423$
D5|17680|14437$
D3|17681|6145$
D2|17682|12423$
D5|17683|8008$
D5|17684|13294$
D1|17685|4145$
D2|17686|13842$
D6|17687|13079$
D5|17688|13988$
D2|17689|6513$
D1|17690|9861$
D5|17691|5514$
D6|17692|14998$
D2|17693|14856$
D4|17694|5856$
D2|17695|10071$
D5|17696|12414$
D1|17697|12656$
D1|17698|4143$
D4|17699|7936$
D2|17700|5413$
D3|17701|7035$
D2|17702|7533$
D6|17703|5575$
D1|17704|12695$
D5|17705|14041$
D5|17706|13422$
D1|17707|11138$
D1|17708|9446$
D1|17709|12951$
D2|17710|8236$
D4|17711|4867$
D1|17712|11755$
D3|17713|14039$
D2|17714|13179$
D3|17715|10874$
D6|17716|10272$
D6|17717|14368$
D3|17718|4235$
D6|17719|12135$
D2|17720|9522$
D1|17721|6052$
D4|17722|5009$
D3|17723|10752$
D5|17724|5753$
D1|17725|13389$
D3|17726|14372$
D4|17727|9433$
D3|17728|14361$
D2|17729|4040$
D4|17730|13853$
D6|17731|5565$
D5|17732|4146$
D6|17733|9808$
D2|17734|10299$
D3|17735|14896$
D4|17736|5960$
D4|17737|14349$
D5|17738|10141$
D2|17739|11988$
D1|17740|14523$
D5|17741|4265$
D2|17742|10164$
D1|17743|7578$
D5|17744|9709$
D4|17745|8212$
D4|17746|6283$
D3|17747|9622$
D6|17748|13460$
D3|17749|9062$
D4|17750|4047$
D4|17751|4296$
D4|17752|11351$
D4|17753|6201$
D5|17754|12707$
D2|17755|12818$
D5|17756|8077$
D5|17757|10097$
D6|17758|7201$
D1|17759|8081$
D3|17760|4361$
D3|17761|4303$
D2|17762|10868$
D5|17763|7335$
D6|17764|11289$
D1|17765|13753$
D1|17766|13399$
D4|17767|11755$
D4|17768|8741$
D1|17769|14092$
D6|17770|14234$
D6|17771|13735$
D3|17772|6943$
D2|17773|8745$
D1|17774|6220$
D2|17775|4091$
D4|17776|4842$
D6|17777|9574$
D3|17778|4449$
D4|17779|11066$
D5|17780|8788$
D1|17781|6889$
D1|17782|9699$
D2|17783|14965$
D5|17784|11022$
D6|17785|4184$
D1|17786|5063$
D6|17787|8408$
D3|17788|6930$
D1|17789|5405$
D3|17790|5945$
D4|17791|12060$
D2|17792|7443$
D6|17793|13762$
D5|17794|6285$
D4|17795|13840$
D5|17796|4905$
D1|17797|11807$
D2|17798|11053$
D3|17799|5341$
D4|17800|13020$
D3|17801|14358$
D5|17802|4820$
D6|17803|4490$
D6|17804|11478$
D4|17805|11382$
D5|17806|9855$
D4|17807|10520$
D6|17808|8157$
D6|17809|8201$
